Id,SalePrice
1581,149156.90666666668
1582,125285.17333333334
1583,323730.06666666665
1584,224795.28333333333
1585,140751.66666666666
1586,71709.62
1587,98511.66666666667
1588,145480.36666666667
1589,105796.39333333333
1590,130811.25
1591,101630.81
1592,126909.88333333333
1593,112991.44666666667
1594,142226.41333333333
1595,123383.29333333333
1596,241956.20333333334
1597,189417.19
1598,181012.99333333335
1599,165910.73333333334
1600,163293.02333333335
1601,73725.94
1602,121740.05666666667
1603,92171.53333333334
1604,280110.3
1605,234029.91666666666
1606,167556.94
1607,180612.02333333335
1608,215250.24666666667
1609,176397.64666666667
1610,164362.90666666668
1611,137239.96
1612,175737.88
1613,171962.31
1614,133738.59
1615,90998.16666666667
1616,79150.93333333333
1617,96030.58
1618,127424.90666666666
1619,136553.32333333333
1620,177417.08333333334
1621,157592.83333333334
1622,146952.76666666666
1623,280034.28
1624,208160.73
1625,123558.35333333333
1626,170704.18333333332
1627,189854.13333333333
1628,279500.08
1629,175657.63333333333
1630,369296.34
1631,204103.0
1632,234446.15
1633,169841.17
1634,180954.77333333335
1635,178519.45666666667
1636,155147.54666666666
1637,185766.53333333333
1638,200025.55
1639,174270.5
1640,254178.85333333333
1641,177149.41333333333
1642,233359.07
1643,217055.38
1644,234970.51666666666
1645,217118.91
1646,162808.16666666666
1647,166154.30666666667
1648,127528.45666666667
1649,135660.58333333334
1650,119951.42666666667
1651,127985.77333333333
1652,92016.52666666667
1653,101652.22
1654,152242.17333333334
1655,158066.04
1656,146544.99
1657,152870.10666666666
1658,150594.29666666666
1659,132682.39
1660,151591.37
1661,437482.77
1662,393755.89
1663,392060.32666666666
1664,449474.5466666667
1665,281030.27
1666,330040.2233333333
1667,372769.10333333333
1668,332546.2866666667
1669,257043.91333333333
1670,331842.50666666665
1671,279663.7266666667
1672,475057.44
1673,279468.1666666667
1674,249348.16
1675,195258.70666666667
1676,195549.41
1677,229238.95
1678,479588.9066666667
1679,383939.49
1680,345871.58666666667
1681,248984.47
1682,292562.45
1683,189316.89
1684,170744.16666666666
1685,175316.92333333334
1686,167889.82
1687,164472.49
1688,186746.24
1689,186914.74
1690,185091.81666666668
1691,178183.26666666666
1692,238530.73666666666
1693,169085.38666666666
1694,180029.94333333333
1695,165455.27666666667
1696,257155.18333333332
1697,166381.88
1698,354245.55666666664
1699,347482.14
1700,259862.67
1701,269940.14
1702,256977.06
1703,248461.03333333333
1704,294218.57
1705,238036.06
1706,458873.37
1707,224720.48
1708,221542.71
1709,251529.72
1710,218759.35333333333
1711,254905.05666666667
1712,236660.38
1713,278246.2133333333
1714,234358.79
1715,194260.56666666668
1716,179150.78666666665
1717,155874.72
1718,128142.49
1719,205658.75333333333
1720,269131.7733333333
1721,158117.58333333334
1722,122805.46
1723,160638.59666666668
1724,213617.62333333332
1725,225658.54
1726,192155.39
1727,168894.60333333333
1728,184275.11666666667
1729,165603.10666666666
1730,148848.29
1731,130936.47333333333
1732,133672.01333333334
1733,123518.92666666667
1734,127369.74666666667
1735,129977.16666666667
1736,120979.10333333333
1737,353167.61
1738,238970.29666666666
1739,290017.30666666664
1740,202886.66
1741,197068.14666666667
1742,173498.77666666667
1743,177640.68333333332
1744,329274.2833333333
1745,228405.48
1746,210580.60666666666
1747,215382.70666666667
1748,227223.21
1749,160325.70333333334
1750,147298.88
1751,245418.78333333333
1752,121897.54666666666
1753,138724.85
1754,222255.57666666666
1755,172671.44333333333
1756,123764.81666666667
1757,118804.9
1758,152797.10666666666
1759,163292.87333333332
1760,164552.55
1761,154819.98333333334
1762,165563.65666666668
1763,158197.01
1764,119238.9
1765,179589.39333333334
1766,177354.66666666666
1767,225709.68
1768,143656.62333333332
1769,168810.89
1770,140280.0
1771,134047.88333333333
1772,140003.78666666665
1773,144693.12
1774,143314.76
1775,133113.57
1776,123413.76333333334
1777,117791.73666666666
1778,134780.26
1779,119890.1
1780,172206.13333333333
1781,129445.78
1782,91600.6
1783,141433.93666666668
1784,98670.83333333333
1785,111457.53666666667
1786,148492.66666666666
1787,164291.34666666668
1788,63202.113333333335
1789,92350.05
1790,83392.16666666667
1791,187796.73
1792,155536.66666666666
1793,142053.38
1794,140630.44
1795,139773.35
1796,105848.11
1797,139425.50333333333
1798,118705.35333333333
1799,115846.60666666667
1800,129151.30666666667
1801,129775.21
1802,134195.17333333334
1803,151540.64
1804,142622.32666666666
1805,137078.39333333334
1806,122985.45666666667
1807,134391.65333333332
1808,111512.50666666667
1809,116536.39333333333
1810,141353.45666666667
1811,113616.78
1812,108799.62
1813,120666.15333333334
1814,102048.6
1815,62406.39666666667
1816,96738.78666666667
1817,111840.3
1818,133715.41666666666
1819,116313.31333333334
1820,79411.74666666667
1821,115670.7
1822,143838.53333333333
1823,59745.16
1824,134840.61333333334
1825,134394.92333333334
1826,110497.99666666667
1827,110216.19333333333
1828,142592.25
1829,123095.98666666666
1830,140727.36333333334
1831,155275.63
1832,119053.73
1833,139633.39
1834,124929.59333333334
1835,160260.83666666667
1836,139307.97
1837,109484.20333333334
1838,137388.52
1839,91054.33333333333
1840,175221.40666666668
1841,148274.71666666667
1842,87519.62
1843,144770.06666666668
1844,121381.14
1845,145759.79333333333
1846,151450.73666666666
1847,166391.49
1848,67647.47333333333
1849,106970.27
1850,118285.98333333334
1851,142038.08333333334
1852,124026.82333333333
1853,142755.56333333332
1854,160494.3
1855,147321.61666666667
1856,223651.22333333333
1857,146990.74666666667
1858,145197.88333333333
1859,118970.04666666666
1860,156421.87
1861,119194.01333333334
1862,316246.00666666665
1863,313485.01
1864,313485.01
1865,335353.38
1866,328660.28
1867,240159.60666666666
1868,313068.21
1869,218110.02333333335
1870,235535.03666666665
1871,241739.90666666668
1872,167642.27666666667
1873,244349.57333333333
1874,144906.51666666666
1875,211894.50666666665
1876,197454.0
1877,219107.42333333334
1878,207213.55333333334
1879,131075.89333333334
1880,129357.2
1881,259471.52333333335
1882,241873.26
1883,192277.93
1884,217829.57333333333
1885,237628.45
1886,290236.73333333334
1887,209963.19333333333
1888,282684.68
1889,164154.52333333335
1890,131816.99333333335
1891,142519.38666666666
1892,107778.91666666667
1893,136960.24666666667
1894,130610.04666666666
1895,148058.79
1896,126090.59666666666
1897,125237.76666666666
1898,113789.19333333333
1899,149545.26
1900,141946.4
1901,160683.37
1902,142730.5
1903,212673.49666666667
1904,154375.05666666667
1905,195367.06666666668
1906,165797.41333333333
1907,198754.06666666668
1908,103535.79666666666
1909,133759.50333333333
1910,116546.0
1911,195125.42333333334
1912,313296.05666666664
1913,145970.41
1914,65136.51
1915,332354.12
1916,70589.62666666666
1917,249218.08333333334
1918,141099.66666666666
1919,168620.15333333332
1920,168321.22
1921,435781.33666666667
1922,333781.42
1923,207358.33333333334
1924,263439.53
1925,217953.59333333332
1926,398018.15
1927,139845.78
1928,160715.25
1929,127397.70333333334
1930,137330.59333333332
1931,144995.81
1932,156209.20333333334
1933,186720.64666666667
1934,180636.6
1935,176444.76666666666
1936,189085.33333333334
1937,180965.43333333332
1938,170784.28333333333
1939,228697.45333333334
1940,186654.7
1941,178759.91333333333
1942,189456.51
1943,192828.15
1944,302868.82
1945,347231.38666666666
1946,162383.83333333334
1947,325952.01
1948,160884.83333333334
1949,225993.7
1950,183136.73666666666
1951,274260.36
1952,241308.29666666666
1953,173751.66666666666
1954,191715.13333333333
1955,129556.82666666666
1956,291371.81333333335
1957,163353.49
1958,323384.9633333333
1959,145470.82
1960,117517.38666666667
1961,121536.95333333334
1962,96977.11
1963,116440.17
1964,115990.18666666666
1965,151388.98666666666
1966,141478.77333333335
1967,307685.1666666667
1968,446403.1766666667
1969,384244.39
1970,418463.74
1971,436692.4733333333
1972,378697.34
1973,249960.87666666668
1974,310095.53
1975,469877.7233333333
1976,278810.7033333333
1977,381164.06333333335
1978,329583.23
1979,330076.9533333333
1980,196322.95666666667
1981,348198.2033333333
1982,229108.76666666666
1983,198253.42666666667
1984,174579.70666666667
1985,221198.90666666668
1986,218433.85
1987,173136.01333333334
1988,177065.41666666666
1989,188959.41666666666
1990,221026.12
1991,227726.28666666665
1992,221453.58
1993,170971.71666666667
1994,248746.39333333334
1995,182612.60333333333
1996,270449.58666666667
1997,303023.74666666664
1998,352005.60333333333
1999,254539.95333333334
2000,288414.7733333333
2001,281815.23
2002,241654.91666666666
2003,251186.00666666665
2004,264535.96
2005,234200.96666666667
2006,217672.81666666668
2007,244701.7
2008,216973.94666666666
2009,199318.88666666666
2010,189488.47
2011,147500.76666666666
2012,158485.03
2013,180825.54
2014,188835.66
2015,210369.62
2016,193630.9
2017,199418.61666666667
2018,134946.65666666668
2019,132912.05
2020,122030.14
2021,113798.81333333334
2022,179151.31333333332
2023,155967.78
2024,216853.96666666667
2025,377685.5733333333
2026,172619.8
2027,157057.71
2028,154460.37
2029,170385.35333333333
2030,286669.0333333333
2031,220783.07333333333
2032,231881.61
2033,247149.41333333333
2034,170309.65
2035,219540.93
2036,201418.03666666665
2037,203342.57333333333
2038,308908.0266666667
2039,215493.00666666665
2040,382922.68666666665
2041,299406.33666666667
2042,201524.23333333334
2043,164750.42666666667
2044,159665.03666666665
2045,220059.66333333333
2046,140458.55666666667
2047,144738.64
2048,139586.47333333333
2049,135707.44333333333
2050,173453.46666666667
2051,102833.74
2052,125534.73
2053,143022.68333333332
2054,81378.11666666667
2055,150940.39666666667
2056,131260.13
2057,124696.91666666667
2058,218960.73333333334
2059,139843.07333333333
2060,167458.17333333334
2061,188493.9
2062,136250.37333333332
2063,110890.33333333333
2064,142401.28
2065,123234.07333333333
2066,165238.16666666666
2067,114356.17333333334
2068,136509.94666666666
2069,88732.97666666667
2070,112359.26
2071,94781.16666666667
2072,143101.98666666666
2073,143257.43333333332
2074,188524.75
2075,152591.26
2076,117763.1
2077,144409.0
2078,129142.88666666667
2079,130421.16333333333
2080,112842.35333333333
2081,129610.3
2082,133936.53666666665
2083,138774.31666666668
2084,108557.86
2085,121306.55666666667
2086,102749.78
2087,123743.42
2088,116245.71666666666
2089,89153.03666666667
2090,130410.92666666667
2091,124170.51
2092,136547.71333333335
2093,143797.87333333332
2094,116734.17333333334
2095,147339.66666666666
2096,86863.90666666666
2097,97468.51333333334
2098,148958.61
2099,61084.973333333335
2100,96307.88666666667
2101,128076.99333333333
2102,131684.75
2103,97974.5
2104,140076.98
2105,124071.98666666666
2106,77446.82666666666
2107,220476.9
2108,117063.28333333334
2109,115187.42333333334
2110,135313.25666666665
2111,144813.70333333334
2112,143169.12
2113,125645.32666666666
2114,113428.64
2115,154358.62333333332
2116,115180.43333333333
2117,154661.51666666666
2118,118950.52333333333
2119,106460.14333333333
2120,114944.62666666666
2121,108666.19333333333
2122,114085.84
2123,84938.37333333334
2124,169277.2
2125,128482.52
2126,159685.66333333333
2127,144684.28
2128,127534.39
2129,91818.94666666667
2130,140937.36333333334
2131,150978.35666666666
2132,122683.02333333333
2133,114923.51
2134,117751.77666666667
2135,90996.73
2136,78756.04666666666
2137,113807.95
2138,136981.56333333332
2139,147046.6
2140,140056.91666666666
2141,133431.01333333334
2142,130414.38666666667
2143,151122.97
2144,126404.14
2145,134097.16666666666
2146,156278.33333333334
2147,169248.78333333333
2148,131540.74333333335
2149,139401.20333333334
2150,206549.53666666665
2151,113540.15333333334
2152,173862.03333333333
2153,171445.86666666667
2154,110859.20333333334
2155,133010.06666666668
2156,232336.86333333334
2157,247626.91333333333
2158,221247.04333333333
2159,197262.42333333334
2160,166431.37666666668
2161,249662.28333333333
2162,456462.4733333333
2163,343354.5
2164,228265.00333333333
2165,179019.33333333334
2166,146467.69333333333
2167,216567.03666666665
2168,209867.61666666667
2169,194469.45
2170,219871.65333333332
2171,151730.53
2172,139102.57666666666
2173,159456.88
2174,227397.98666666666
2175,296403.22
2176,314262.89
2177,234327.00666666665
2178,195168.40666666668
2179,147362.04
2180,201038.50666666665
2181,186618.73666666666
2182,230437.64
2183,195969.31333333332
2184,131747.61
2185,125584.57666666666
2186,150284.03666666665
2187,145305.98333333334
2188,138534.76
2189,244588.34333333332
2190,83024.64333333333
2191,84905.33333333333
2192,98115.98
2193,90422.20333333334
2194,92673.66666666667
2195,115918.88333333333
2196,96600.91333333333
2197,124565.76666666666
2198,157121.69
2199,184814.83
2200,153893.02
2201,149471.26333333334
2202,184422.16666666666
2203,163535.15
2204,172921.02333333335
2205,116208.19666666667
2206,155994.49666666667
2207,187904.82
2208,227112.41
2209,194714.41333333333
2210,114106.14333333333
2211,116248.20333333334
2212,104695.6
2213,98343.04666666666
2214,144341.07333333333
2215,97158.11
2216,140752.89333333334
2217,69943.22666666667
2218,76057.79666666666
2219,72319.00333333333
2220,76076.45666666667
2221,333704.0966666667
2222,273315.62666666665
2223,280041.2033333333
2224,214088.60333333333
2225,127101.53666666667
2226,196243.21333333335
2227,202257.58
2228,264080.56666666665
2229,246815.05333333334
2230,164830.8
2231,215932.26333333334
2232,179630.47666666665
2233,182545.81333333332
2234,237549.44666666666
2235,207555.45666666667
2236,293327.37333333335
2237,381192.4266666667
2238,198455.23666666666
2239,110044.41333333333
2240,165666.79333333333
2241,144921.03
2242,139551.17
2243,134954.5
2244,106393.27666666667
2245,99513.39
2246,141856.02666666667
2247,99492.54
2248,127881.43333333333
2249,126831.2
2250,128640.33333333333
2251,119413.04
2252,176236.58
2253,151518.88
2254,177632.33666666667
2255,192055.0
2256,178895.55
2257,201108.08666666667
2258,157387.92333333334
2259,178739.51666666666
2260,155620.86
2261,177702.38
2262,202610.48
2263,338807.7633333333
2264,450402.31666666665
2265,154574.88
2266,282175.7766666667
2267,389519.24
2268,368198.66
2269,162908.14666666667
2270,181966.13666666666
2271,222900.1
2272,210045.39
2273,167166.13333333333
2274,174559.0
2275,168921.12333333332
2276,194681.11333333334
2277,179578.11333333334
2278,149190.89666666667
2279,125778.55333333333
2280,121935.64333333333
2281,177252.64333333334
2282,183164.81333333332
2283,112416.91666666667
2284,106354.47
2285,149724.59
2286,127556.44333333333
2287,344924.7833333333
2288,263736.05666666664
2289,391259.96
2290,425622.44333333336
2291,317079.93666666665
2292,420442.91333333333
2293,473439.94666666666
2294,365288.84
2295,446663.55
2296,305286.33
2297,317725.69
2298,333935.0733333333
2299,397408.94
2300,323625.7766666667
2301,278244.50333333336
2302,268873.2866666667
2303,238089.71666666667
2304,239812.34
2305,191863.93666666668
2306,195134.20333333334
2307,194176.73
2308,215751.11
2309,270426.23333333334
2310,197357.17333333334
2311,210795.42666666667
2312,176715.50333333333
2313,175472.06333333332
2314,170971.40333333332
2315,174183.30666666667
2316,180349.76
2317,186247.55666666667
2318,175249.02
2319,173589.25666666665
2320,173714.75666666665
2321,238824.60666666666
2322,167714.72333333333
2323,163637.41
2324,166386.02333333335
2325,202721.96
2326,165522.55333333334
2327,205830.65
2328,223660.53666666665
2329,182657.16666666666
2330,178380.5
2331,366303.4633333333
2332,395370.1533333333
2333,325029.5733333333
2334,248711.47
2335,256477.13
2336,354123.97
2337,202637.85666666666
2338,297163.5
2339,230148.75666666665
2340,404700.1766666667
2341,212510.86333333334
2342,233572.01666666666
2343,230988.94666666666
2344,232253.98666666666
2345,241693.79666666666
2346,203248.05666666667
2347,199395.71666666667
2348,235503.06333333332
2349,176181.6
2350,280649.49666666664
2351,258104.11333333334
2352,243604.28333333333
2353,212427.57
2354,123263.74
2355,134597.53
2356,155829.81666666668
2357,195954.37
2358,200048.65666666668
2359,131912.39
2360,124002.67333333334
2361,143700.21333333335
2362,275895.3566666667
2363,136075.84333333332
2364,163556.61666666667
2365,220052.64
2366,166363.59
2367,204381.55
2368,216053.54333333333
2369,205813.5
2370,170367.51666666666
2371,170380.20333333334
2372,181669.09
2373,269961.2733333333
2374,321819.61333333334
2375,243379.04
2376,288561.4066666667
2377,382416.50666666665
2378,128507.77333333333
2379,191984.49333333335
2380,152484.51666666666
2381,161053.5
2382,186357.83333333334
2383,198857.53333333333
2384,248302.32
2385,160237.83333333334
2386,144932.0
2387,132705.58333333334
2388,101106.96
2389,127764.90333333334
2390,140376.25666666665
2391,142350.28
2392,112195.66
2393,166993.63333333333
2394,141398.44666666666
2395,195364.9
2396,154071.66666666666
2397,223534.03333333333
2398,128972.33333333333
2399,67634.30666666667
2400,61662.76666666667
2401,113801.32666666666
2402,135691.36666666667
2403,135777.17333333334
2404,150158.31333333332
2405,161737.83333333334
2406,138541.0
2407,131184.18333333332
2408,139811.77666666667
2409,126495.29333333333
2410,164073.01666666666
2411,122697.19333333333
2412,154980.93333333332
2413,133078.52666666667
2414,132747.75
2415,132274.08666666667
2416,124635.4
2417,137766.16666666666
2418,128450.66666666667
2419,130722.42
2420,124678.58666666667
2421,154120.33333333334
2422,115354.14
2423,122487.81
2424,150109.9
2425,239560.52
2426,136699.5
2427,130208.65666666666
2428,193329.02333333335
2429,113954.82
2430,134077.49333333335
2431,115860.88333333333
2432,134114.89
2433,144307.51666666666
2434,139192.17
2435,155473.03666666665
2436,102078.20333333334
2437,114915.48
2438,122563.32666666666
2439,113562.46
2440,124456.45
2441,111473.65333333334
2442,103500.74666666667
2443,118065.83
2444,123835.20666666667
2445,108843.1
2446,120099.81
2447,160723.27
2448,141606.83333333334
2449,114669.84666666666
2450,145050.28
2451,129002.77666666667
2452,198238.03
2453,94422.66666666667
2454,103854.12
2455,121392.82333333333
2456,136947.05666666667
2457,121139.66666666667
2458,110195.26
2459,109687.44666666667
2460,135124.11666666667
2461,118667.26333333334
2462,137025.69333333333
2463,119469.76
2464,171031.24
2465,131401.04666666666
2466,113254.47666666667
2467,144698.02333333335
2468,90272.18666666666
2469,86681.17
2470,196674.91333333333
2471,220294.08333333334
2472,175301.62
2473,126970.35333333333
2474,94953.68
2475,211960.79333333333
2476,122282.03666666667
2477,132489.52666666667
2478,158798.37
2479,106185.60666666667
2480,142028.93333333332
2481,137108.52
2482,133219.14333333334
2483,116608.62
2484,134977.06666666668
2485,124418.41333333333
2486,157454.19666666666
2487,185971.39333333334
2488,140730.63333333333
2489,153979.96666666667
2490,155185.84
2491,87595.86333333333
2492,186622.45333333334
2493,131167.72333333333
2494,157968.91333333333
2495,98163.61
2496,237799.36
2497,147214.61333333334
2498,110550.08666666667
2499,87499.03666666667
2500,144658.38333333333
2501,131504.12333333332
2502,151394.81666666668
2503,111668.46666666666
2504,196088.48
2505,216295.51333333334
2506,255496.08333333334
2507,322366.31666666665
2508,254100.93
2509,221286.34
2510,219875.27
2511,179435.51333333334
2512,215158.96666666667
2513,228622.96666666667
2514,251575.46
2515,144424.91666666666
2516,175289.79
2517,137542.58333333334
2518,147154.53666666665
2519,222006.60666666666
2520,211508.81333333332
2521,189449.30666666667
2522,221391.11
2523,124752.64
2524,136381.35
2525,145899.64666666667
2526,139478.82
2527,111282.53333333334
2528,124307.95333333334
2529,128572.01
2530,126502.50666666667
2531,257516.70666666667
2532,231435.69
2533,206519.78333333333
2534,231906.89333333334
2535,308274.09
2536,231813.32666666666
2537,230455.03
2538,177534.28666666665
2539,190359.78333333333
2540,179031.87
2541,175379.14333333334
2542,171955.70333333334
2543,142041.28
2544,133640.24
2545,134798.75333333333
2546,137905.48666666666
2547,136513.5
2548,150642.86333333334
2549,172513.01333333334
2550,359283.99666666664
2551,141868.95333333334
2552,132798.86333333334
2553,84955.33333333333
2554,109166.19333333333
2555,101578.64333333333
2556,108820.71
2557,112931.11333333333
2558,186310.45
2559,132663.73666666666
2560,147740.53333333333
2561,123840.46666666666
2562,139733.94333333333
2563,149205.99
2564,182829.17
2565,128043.67
2566,156509.62
2567,143530.81
2568,194833.69333333333
2569,181994.86666666667
2570,113679.67333333334
2571,184476.50666666665
2572,156529.9
2573,234246.34333333332
2574,260301.55333333334
2575,129438.65666666666
2576,128985.02
2577,185621.34333333332
2578,94873.14333333333
2579,74449.10666666667
2580,138304.28333333333
2581,141930.51
2582,126959.26333333334
2583,292528.2366666667
2584,169649.18666666668
2585,192114.22
2586,223971.77333333335
2587,198027.33333333334
2588,143693.73333333334
2589,152607.54
2590,217926.47333333333
2591,241118.32666666666
2592,225897.83666666667
2593,261269.85
2594,180690.83333333334
2595,190186.27333333335
2596,332659.31
2597,181983.44666666666
2598,279623.36666666664
2599,308136.25
2600,145705.88333333333
2601,145607.50666666665
2602,87405.36
2603,93227.24333333333
2604,95762.9
2605,85651.89666666667
2606,152360.11
2607,201260.56
2608,205857.69666666666
2609,161488.44
2610,116619.18333333333
2611,143169.89666666667
2612,154544.23666666666
2613,128318.0
2614,125863.82333333333
2615,149986.84333333332
2616,148266.61666666667
2617,179559.16666666666
2618,194389.9
2619,195738.79333333333
2620,184473.16666666666
2621,181110.15666666668
2622,189012.35666666666
2623,242546.71
2624,279811.83
2625,314170.06
2626,171872.89333333334
2627,170676.48333333334
2628,446396.14666666667
2629,559478.4766666667
2630,330957.54
2631,469290.25
2632,352584.61333333334
2633,316934.7233333333
2634,405055.11666666664
2635,161758.38
2636,188216.29
2637,183185.67666666667
2638,275100.6433333333
2639,183557.16666666666
2640,156535.55333333334
2641,102953.77
2642,191056.71666666667
2643,102381.95333333334
2644,136596.51
2645,98229.22
2646,91640.0
2647,116655.09666666666
2648,148386.95
2649,145533.67666666667
2650,141168.37
2651,142884.01666666666
2652,456612.0833333333
2653,243225.64333333334
2654,248796.84666666668
2655,411534.8566666667
2656,297197.8566666667
2657,336165.97
2658,272371.06333333335
2659,270608.64666666667
2660,327654.06333333335
2661,351154.1433333333
2662,339369.3333333333
2663,289439.45
2664,255955.27666666667
2665,327545.79333333333
2666,277867.8333333333
2667,168783.37333333332
2668,175579.82333333333
2669,179040.42666666667
2670,263218.31
2671,178068.47
2672,189725.41
2673,203902.61333333334
2674,208106.49666666667
2675,156704.85333333333
2676,185823.24333333335
2677,199427.67
2678,243307.58
2679,272819.2966666667
2680,274915.01
2681,414658.2966666667
2682,324731.1566666667
2683,526799.5233333333
2684,309802.36
2685,351630.73333333334
2686,254257.86666666667
2687,341043.8433333333
2688,209313.08333333334
2689,191159.12666666668
2690,453353.36333333334
2691,189608.85
2692,123350.82333333333
2693,198382.62
2694,122476.73
2695,194642.65666666668
2696,185641.89
2697,199824.29666666666
2698,201520.05
2699,179136.1
2700,165618.53666666665
2701,164309.71333333335
2702,102045.03333333334
2703,128851.51666666666
2704,143335.34333333332
2705,124378.00333333333
2706,120983.46
2707,123354.06
2708,131183.49666666667
2709,108396.32666666666
2710,123532.81
2711,296851.20666666667
2712,387203.99
2713,161506.26
2714,149858.80666666667
2715,173611.55333333334
2716,138098.37666666668
2717,181193.42333333334
2718,219382.13666666666
2719,148982.4
2720,172607.8
2721,140216.66666666666
2722,160699.05666666667
2723,147492.20666666667
2724,129137.53333333334
2725,136538.03333333333
2726,145477.26666666666
2727,178684.02333333335
2728,165322.33333333334
2729,149909.99
2730,140654.68333333332
2731,123289.35333333333
2732,123008.98
2733,159403.16333333333
2734,151779.0
2735,135734.98666666666
2736,147805.65666666668
2737,124885.51666666666
2738,135620.91
2739,160005.83333333334
2740,128139.01333333334
2741,147728.61
2742,156852.77333333335
2743,155442.99333333335
2744,156485.56666666668
2745,143821.06666666668
2746,130980.01666666666
2747,140795.0
2748,124305.12666666666
2749,132112.11
2750,139496.54
2751,132367.58333333334
2752,198793.25666666665
2753,151139.41
2754,227238.05333333334
2755,126020.74
2756,89859.70333333334
2757,86875.01666666666
2758,87220.42333333334
2759,149362.5
2760,136754.24
2761,151660.33333333334
2762,150083.77666666667
2763,187889.4
2764,140664.2
2765,268772.50666666665
2766,137076.74333333335
2767,90889.37
2768,135542.90333333332
2769,126924.89666666667
2770,148425.90666666668
2771,120832.4
2772,123994.94333333333
2773,143165.99333333335
2774,135739.73666666666
2775,134758.96333333335
2776,135801.99333333335
2777,145464.61666666667
2778,107849.34666666666
2779,122320.3
2780,107743.69333333333
2781,103346.33333333333
2782,101272.33333333333
2783,112042.26333333334
2784,124676.65
2785,133190.83333333334
2786,72752.36
2787,118504.26333333334
2788,85176.91666666667
2789,198741.22666666665
2790,99505.30666666667
2791,110130.71
2792,72046.17333333334
2793,168904.89333333334
2794,109616.35666666667
2795,119115.65666666666
2796,99582.50666666667
2797,169116.72
2798,118977.48
2799,113800.70666666667
2800,77702.66
2801,111602.77333333333
2802,131388.09333333332
2803,163683.38333333333
2804,120022.13333333333
2805,88805.07333333333
2806,94831.23
2807,156481.88
2808,153665.86
2809,130582.51
2810,136748.89666666667
2811,164174.20333333334
2812,149670.42333333334
2813,156873.58333333334
2814,170109.65333333332
2815,101259.82333333333
2816,266281.31333333335
2817,157869.50333333333
2818,127405.97666666667
2819,172525.46666666667
2820,150318.16333333333
2821,110348.59333333334
2822,174216.03333333333
2823,298951.25333333336
2824,176705.88
2825,135451.12
2826,123436.30666666667
2827,140320.79
2828,201134.03666666665
2829,198146.43666666668
2830,233601.47
2831,192733.37
2832,208345.88
2833,301992.54
2834,218065.99
2835,222276.36333333334
2836,197712.36666666667
2837,166045.05666666667
2838,143437.76666666666
2839,178840.59
2840,202177.96333333335
2841,208449.46666666667
2842,222832.11
2843,154010.52333333335
2844,163270.3
2845,122024.96
2846,216779.54333333333
2847,202675.83333333334
2848,216591.42
2849,205512.45
2850,273878.82
2851,227105.46
2852,225790.56333333332
2853,227700.63
2854,140231.75666666665
2855,208978.57666666666
2856,203105.17333333334
2857,189728.64
2858,210677.06
2859,130021.10666666667
2860,133541.71
2861,133275.55
2862,192056.67
2863,125488.48
2864,239089.44666666666
2865,142934.5
